"Запрос: РегистрСведений.БуферТендеров (Записей в результате: 1 000)",,,,,,,,,,,,,,,,,,,,,,,,,,,
НомерЗаявки,ЗаказчикНаименование,ЗаказчикИНН,ЗаказчикРегионНаименование,ТипЗакупки,ВидЗакупки,Цена,СогласованнаяЦена,ВыиграннаяЦена,ДатаДобавления,Наименование,НачалоПоказа,ДатаОкончания,Статус,СсылкаПротокола,ДатаСтатуса,Площадка,НомерЗаявкиНаПлощадке,ДатаАукциона,ДатаВозвратаОбеспечения,ДатаНачалаОбучения,ДатаЗаключенияКонтракта,УчастникНаименование,УчастникГород,УчастникГородСмещениеUTC,УчастникИНН,УчастникСтавка,ДатаДобавленияСтавки
100009824121100041,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,"5499,99",699,,"22.04.2021 21:50:08","Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение.. 
ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение. (3 ШТ.) 
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","22.04.2021 21:36:00","22.04.2021 23:36:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e7d91cd5-8740-42c3-92fb-ad9d4e6f84c2/result-protocol,"23.04.2021 13:40:26",Берёзка,100009824121100041,"22.04.2021 23:36:00",,,,"АНО ДПО УО УМЦОТ",УЛЬЯНОВСК,4,7325146090,333,"23.04.2021 7:11:35"
100009824121100041,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,"5499,99",699,,"22.04.2021 21:50:08","Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение.. 
ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение. (3 ШТ.) 
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","22.04.2021 21:36:00","22.04.2021 23:36:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e7d91cd5-8740-42c3-92fb-ad9d4e6f84c2/result-protocol,"23.04.2021 13:40:26",Берёзка,100009824121100041,"22.04.2021 23:36:00",,,,"ГБОУ ДПО ПО ""УМЦ ГОЧС И ПБ ПСКОВСКОЙ ОБЛАСТИ""",ПСКОВ,3,6027132799,5400,"23.04.2021 7:11:35"
100009824121100041,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,"5499,99",699,,"22.04.2021 21:50:08","Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение.. 
ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. ОБУЧЕНИЕ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ. Охрана труда на предприятии для руководителей и специалистов. Дистанционное обучение. (3 ШТ.) 
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","22.04.2021 21:36:00","22.04.2021 23:36:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/e7d91cd5-8740-42c3-92fb-ad9d4e6f84c2/result-protocol,"23.04.2021 13:40:26",Берёзка,100009824121100041,"22.04.2021 23:36:00",,,,"АНПОО ""НКТС""","НИЖНИЙ НОВГОРОД",3,5262116033,4200,"23.04.2021 7:11:35"
100009824121100060,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,996,,"28.07.2021 21:51:32","Обучение по программе для руководителей и ответственных за пожарную безопасность в организациях учреждениях (офисах). Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","28.07.2021 21:46:00","28.07.2021 23:46:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/b05e838e-08bf-42aa-a62b-13f1da9752b0/result-protocol,"30.07.2021 2:10:11",Берёзка,100009824121100060,"28.07.2021 23:46:00",,,,"АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,996,"29.07.2021 7:05:53"
100009824121100060,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,996,,"28.07.2021 21:51:32","Обучение по программе для руководителей и ответственных за пожарную безопасность в организациях учреждениях (офисах). Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","28.07.2021 21:46:00","28.07.2021 23:46:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/b05e838e-08bf-42aa-a62b-13f1da9752b0/result-protocol,"30.07.2021 2:10:11",Берёзка,100009824121100060,"28.07.2021 23:46:00",,,,"ООО ""ЦЕНТР ЭКСПЕРТИЗЫ, КОНСАЛТИНГА И ОБРАЗОВАТЕЛЬНЫХ ПРОЕКТОВ""",ВОРОНЕЖ,3,3664136036,7200,"29.07.2021 7:05:53"
100009824121100060,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,996,,"28.07.2021 21:51:32","Обучение по программе для руководителей и ответственных за пожарную безопасность в организациях учреждениях (офисах). Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","28.07.2021 21:46:00","28.07.2021 23:46:00",Проиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/b05e838e-08bf-42aa-a62b-13f1da9752b0/result-protocol,"30.07.2021 2:10:11",Берёзка,100009824121100060,"28.07.2021 23:46:00",,,,"АНО ДПО УО УМЦОТ",УЛЬЯНОВСК,4,7325146090,876,"29.07.2021 7:05:53"
100009824121100062,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8112,"2503,8","2503,8","10.08.2021 16:28:45","Обучение по программе пожарной безопасности. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","10.08.2021 16:02:00","10.08.2021 18:02:00",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/c631abe5-303f-4562-a8f1-957ddfc09464/contract,"16.08.2021 14:47:26",Берёзка,100009824121100062,"10.08.2021 18:02:00",,,"12.08.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,"2503,8","10.08.2021 19:15:32"
100009824121100062,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8112,"2503,8","2503,8","10.08.2021 16:28:45","Обучение по программе пожарной безопасности. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","10.08.2021 16:02:00","10.08.2021 18:02:00",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/c631abe5-303f-4562-a8f1-957ddfc09464/contract,"16.08.2021 14:47:26",Берёзка,100009824121100062,"10.08.2021 18:02:00",,,"12.08.2021 0:00:00","ООО ""ИНЖЕНЕР""",СЕВЕРОДВИНСК,3,2902085895,4680,"10.08.2021 19:15:32"
100009824121100062,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8112,"2503,8","2503,8","10.08.2021 16:28:45","Обучение по программе пожарной безопасности. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","10.08.2021 16:02:00","10.08.2021 18:02:00",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/c631abe5-303f-4562-a8f1-957ddfc09464/contract,"16.08.2021 14:47:26",Берёзка,100009824121100062,"10.08.2021 18:02:00",,,"12.08.2021 0:00:00","ООО ""ХАЙ-ТАНДЕМ""",ИЖЕВСК,4,1832124666,8112,"10.08.2021 19:15:33"
100009824121100062,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8112,"2503,8","2503,8","10.08.2021 16:28:45","Обучение по программе пожарной безопасности. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","10.08.2021 16:02:00","10.08.2021 18:02:00",Выиграна,https://agregatoreat.ru/lk/supplier/eat/announcement/c631abe5-303f-4562-a8f1-957ddfc09464/contract,"16.08.2021 14:47:26",Берёзка,100009824121100062,"10.08.2021 18:02:00",,,"12.08.2021 0:00:00","АНО ДПО УО УМЦОТ",УЛЬЯНОВСК,4,7325146090,4602,"10.08.2021 19:15:32"
100009824121100090,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8400,2208,2208,"01.10.2021 21:18:06","Обучение по программе: «Оператор газовой котельной». 
УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","01.10.2021 20:50:00","02.10.2021 20:50:00",Выиграна,https://agregatoreat.ru/purchases/announcement/be7ad287-d184-489c-ba9f-f620a7c5f094/contract,"05.10.2021 16:41:35",Берёзка,100009824121100090,"02.10.2021 20:50:00",,,"05.10.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,2208,"03.10.2021 7:41:12"
100009824121100090,"ФКУ ИК-9 ГУФСИН РОССИИ ПО НИЖЕГОРОДСКОЙ ОБЛАСТИ",5249049236,"606038, ОБЛАСТЬ НИЖЕГОРОДСКАЯ, ГОРОД ДЗЕРЖИНСК, ШОССЕ АВТОЗАВОДСКОЕ, 95","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,8400,2208,2208,"01.10.2021 21:18:06","Обучение по программе: «Оператор газовой котельной». 
УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Наименование товара (работы, услуги)КоличествоЦена за ед. руб.Стоимость, руб.
---
КОНТАКТ: 
ik-9@52.fsin.su, тел. 78313249940","01.10.2021 20:50:00","02.10.2021 20:50:00",Выиграна,https://agregatoreat.ru/purchases/announcement/be7ad287-d184-489c-ba9f-f620a7c5f094/contract,"05.10.2021 16:41:35",Берёзка,100009824121100090,"02.10.2021 20:50:00",,,"05.10.2021 0:00:00","ООО ""УЧЕБНЫЙ ЦЕНТР ""ПРИОРИТЕТ""",ИВАНОВО,3,3702225593,5700,"03.10.2021 7:41:12"
100010020121100019,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,1002,1002,"22.03.2021 19:23:56","обучение СПЕЦСИГНАЛЫ. 
оказание услуг по обучению по программе «Подготовка водителей транспортных средств категории Д, оборудованных устройствами для подачи специальных световых и звуковых сигналов». ПОДГОТОВКА ВОДИТЕЛЕЙ ТРАНСПОРТНЫХ СРЕДСТВ. обучение СПЕЦСИГНАЛЫ (6 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 18:54:34","22.03.2021 20:54:34",Выиграна,https://agregatoreat.ru/purchases/announcement/539bee64-d9d2-4d08-90dc-8fc263010331/contract,"23.03.2021 10:29:34",Берёзка,100010020121100019,"22.03.2021 20:54:34",,"05.04.2021 0:00:00","26.03.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,1002,"22.03.2021 21:56:44"
100010020121100019,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,1002,1002,"22.03.2021 19:23:56","обучение СПЕЦСИГНАЛЫ. 
оказание услуг по обучению по программе «Подготовка водителей транспортных средств категории Д, оборудованных устройствами для подачи специальных световых и звуковых сигналов». ПОДГОТОВКА ВОДИТЕЛЕЙ ТРАНСПОРТНЫХ СРЕДСТВ. обучение СПЕЦСИГНАЛЫ (6 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 18:54:34","22.03.2021 20:54:34",Выиграна,https://agregatoreat.ru/purchases/announcement/539bee64-d9d2-4d08-90dc-8fc263010331/contract,"23.03.2021 10:29:34",Берёзка,100010020121100019,"22.03.2021 20:54:34",,"05.04.2021 0:00:00","26.03.2021 0:00:00","ООО ""МИГ""",ПЕРМЬ,5,5902001322,8181,"22.03.2021 21:56:44"
100010020121100019,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,1002,1002,"22.03.2021 19:23:56","обучение СПЕЦСИГНАЛЫ. 
оказание услуг по обучению по программе «Подготовка водителей транспортных средств категории Д, оборудованных устройствами для подачи специальных световых и звуковых сигналов». ПОДГОТОВКА ВОДИТЕЛЕЙ ТРАНСПОРТНЫХ СРЕДСТВ. обучение СПЕЦСИГНАЛЫ (6 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 18:54:34","22.03.2021 20:54:34",Выиграна,https://agregatoreat.ru/purchases/announcement/539bee64-d9d2-4d08-90dc-8fc263010331/contract,"23.03.2021 10:29:34",Берёзка,100010020121100019,"22.03.2021 20:54:34",,"05.04.2021 0:00:00","26.03.2021 0:00:00","ООО ""ПСК""",КАЗАНЬ,3,1660327861,2910,"22.03.2021 21:56:44"
100010020121100019,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,1002,1002,"22.03.2021 19:23:56","обучение СПЕЦСИГНАЛЫ. 
оказание услуг по обучению по программе «Подготовка водителей транспортных средств категории Д, оборудованных устройствами для подачи специальных световых и звуковых сигналов». ПОДГОТОВКА ВОДИТЕЛЕЙ ТРАНСПОРТНЫХ СРЕДСТВ. обучение СПЕЦСИГНАЛЫ (6 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 18:54:34","22.03.2021 20:54:34",Выиграна,https://agregatoreat.ru/purchases/announcement/539bee64-d9d2-4d08-90dc-8fc263010331/contract,"23.03.2021 10:29:34",Берёзка,100010020121100019,"22.03.2021 20:54:34",,"05.04.2021 0:00:00","26.03.2021 0:00:00","АНО ПО ""УЧЕБНЫЙ ЦЕНТР ""ДЕЛО""",КАЗАНЬ,3,1658216748,7200,"22.03.2021 21:56:44"
100010020121100019,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,9000,1002,1002,"22.03.2021 19:23:56","обучение СПЕЦСИГНАЛЫ. 
оказание услуг по обучению по программе «Подготовка водителей транспортных средств категории Д, оборудованных устройствами для подачи специальных световых и звуковых сигналов». ПОДГОТОВКА ВОДИТЕЛЕЙ ТРАНСПОРТНЫХ СРЕДСТВ. обучение СПЕЦСИГНАЛЫ (6 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 18:54:34","22.03.2021 20:54:34",Выиграна,https://agregatoreat.ru/purchases/announcement/539bee64-d9d2-4d08-90dc-8fc263010331/contract,"23.03.2021 10:29:34",Берёзка,100010020121100019,"22.03.2021 20:54:34",,"05.04.2021 0:00:00","26.03.2021 0:00:00","ООО ""ТРОЛЛЕЙБУСНЫЙ УЧЕБНЫЙ КОМБИНАТ""",КИРОВ,3,4345285315,8400,"22.03.2021 21:56:44"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","АНО ДПО ""ДВИПРАЗ""",ХАБАРОВСК,10,2721981346,878,"22.03.2021 22:06:40"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","АНО ДПО ""МУЦ ""ОРК""",САМАРА,4,6313553452,1300,"22.03.2021 22:06:40"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","АНО УЦ ДПО ""АКАДЕМИЯ""",ТОМСК,7,7017452343,5980,"22.03.2021 22:06:40"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","ООО ""УЧЕБНЫЙ ЦЕНТР ""ПРИОРИТЕТ""",ИВАНОВО,3,3702225593,3400,"22.03.2021 22:06:40"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","АНО ПО ""УЧЕБНЫЙ ЦЕНТР ""ДЕЛО""",КАЗАНЬ,3,1658216748,4800,"22.03.2021 22:06:40"
100010020121100020,"ФКУ ОК УФСИН РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ",1308049787,"Респ Мордовия, Респ Мордовия","Закупка до 600 000 руб. (п. 4 ч.1 ст. 93 Закона №44-ФЗ)",Неизвестно,6500,878,878,"22.03.2021 19:43:45","Обучение контролер технического состояния автотранспортных средств. Обучение контролеров, диспетчеров. 
оказание услуг по обучению по программам: «Контролер технического состояния автотранспортных средств», «Диспетчер автомобильного и городского наземного электрического транспорта» .. УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ПРОФЕССИОНАЛЬНОМУ ОБРАЗОВАНИЮ ПРОЧИЕ. Обучение контролер технического состояния автотранспортных средств (1 ШТ.) 
---
КОНТАКТ: Александр Вишняков Иванович
saraikina.alena@mail.ru, тел. 79276418467","22.03.2021 19:32:40","22.03.2021 21:32:40",Выиграна,https://agregatoreat.ru/purchases/announcement/d35ae1ce-6016-4607-96be-2d90a8488887/contract,"23.03.2021 10:32:02",Берёзка,100010020121100020,"22.03.2021 21:32:40",,"25.03.2021 0:00:00","26.03.2021 0:00:00","ООО ""НМО-ДПО""",КУРГАН,5,4501224030,1400,"22.03.2021 22:06:40"
